,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
201903,0.3104,-0.1852,-2.9743,-5.242,-3.7909,-0.3137,-1.3321,-3.1385,-6.1231,-2.645,-1.3545,-1.8685,-0.8732,-2.2603,-3.494,1.7969,0.9375,-0.5953,-0.535,-3.0933,3.2718,1.843,0.2255,-0.7174,-3.1806
201904,0.4851,1.5843,2.053,4.1304,1.7483,3.2466,1.7039,3.8395,3.6657,3.4775,3.1352,4.568,6.7307,5.9475,3.9122,3.2145,4.0175,4.2376,5.2887,4.5064,4.3915,3.1167,3.6722,5.2356,8.9563
201905,-5.5987,-5.3696,-7.8796,-8.8496,-8.0569,-8.6528,-7.8311,-7.8213,-10.4484,-10.5239,-5.3645,-8.0971,-7.7446,-8.4651,-10.3035,-5.5126,-7.7156,-7.346,-8.963,-7.8704,-6.9033,-5.5806,-4.9879,-8.2335,-8.7741
201906,7.24,6.3652,4.6214,6.6623,4.7421,8.9556,8.5397,8.8179,6.8342,6.7454,9.5594,8.163,7.5833,6.569,6.5448,7.1522,9.5604,8.8546,7.4514,6.896,7.6465,5.8061,6.1362,6.6419,7.9632
201907,-3.1092,-1.3926,-1.1765,-1.8572,-2.0901,-2.7945,1.0536,0.8935,0.8882,-0.0628,3.093,1.7349,0.6112,-0.0487,1.3158,2.0525,1.3717,1.9253,0.375,-0.0265,1.5604,2.0138,1.7032,0.5541,3.2012
201908,-4.019,-5.6239,-7.2687,-6.6139,-8.7416,-0.7399,-6.9143,-4.5943,-6.2116,-9.7937,-5.5698,-4.1657,-4.1581,-7.7798,-10.2222,-2.0079,-4.5699,-4.8961,-4.878,-8.1883,-0.2311,-2.2763,-3.0027,-3.3101,-8.6225
201909,-3.5549,0.0774,2.739,5.4784,7.9525,-1.5331,2.1163,3.7548,5.5453,4.2482,-3.3531,1.212,2.719,6.3092,6.4588,-3.2077,3.0587,5.3268,6.1351,5.0447,0.4095,1.4975,2.9107,4.7123,5.3352
201910,0.5759,0.2823,0.8955,1.138,-0.5728,3.5581,4.4979,1.4702,2.7114,1.7889,3.9171,2.6092,1.8342,2.6587,0.4319,2.7696,1.5256,-0.2635,0.2694,-3.1989,3.018,1.7711,2.8212,1.6769,3.6973
201911,7.9407,5.9645,2.9984,3.4336,4.0045,8.435,3.5,3.1274,3.5496,1.786,7.2294,3.0057,1.3644,5.1659,3.6955,7.6228,3.9479,2.9876,2.9897,3.8335,3.8716,4.5297,2.3238,2.9351,4.8865
201912,3.8663,12.7668,2.8011,4.6332,7.0372,3.9919,1.8591,6.2359,2.6587,6.965,0.2074,3.2491,4.3023,2.1164,3.3039,-0.4644,2.8354,3.7826,2.3494,5.86,3.6704,1.6053,2.3032,3.0182,4.0296
202001,-1.3578,-3.1396,-4.5657,-5.9176,-9.6911,-2.4342,-2.2638,-5.6349,-6.4425,-9.1534,-1.1712,-1.1482,-2.489,-4.954,-8.6074,1.0704,-1.8358,-1.7416,-2.6244,-3.4066,2.4594,0.5051,-0.6035,-5.4542,-4.2418
202002,-6.1052,-4.2495,-4.3463,-8.3709,-8.4809,-7.4786,-8.256,-10.774,-10.2497,-10.5944,-6.668,-6.8016,-11.2438,-9.0514,-11.4329,-6.6469,-7.0935,-9.2988,-10.6689,-13.3551,-7.027,-8.0365,-9.063,-10.853,-11.7279
202003,-21.1592,-15.1671,-21.8594,-26.4965,-27.6923,-19.4737,-19.3106,-21.6963,-23.572,-31.9728,-17.6619,-18.5657,-18.159,-26.546,-31.1937,-12.1961,-18.5062,-20.1821,-32.0833,-32.5184,-7.7815,-11.0253,-15.7538,-20.1526,-28.4596
202004,24.3389,18.0775,15.187,10.8935,15.782,19.3272,12.4528,12.3554,9.9268,25.9626,17.5197,13.4751,10.3317,15.3083,19.1823,16.5389,14.5269,11.6757,16.2651,17.4705,14.0905,13.5805,9.82,10.5089,14.6389
202005,12.2445,6.3917,6.2791,4.3916,4.1402,10.1704,7.2753,3.6226,1.5516,7.167,12.4951,9.2354,5.1624,4.3509,1.4479,10.9131,9.0164,5.8419,3.4749,1.9194,5.6438,5.4962,3.6816,1.1631,3.8204
202006,10.584,2.1569,6.5852,4.4366,6.4665,5.3935,2.8424,3.8156,2.8691,3.1663,4.711,1.2661,-0.1115,4.4589,0.2299,2.2766,0.761,-0.7723,2.8019,1.8633,5.0972,-0.8925,-0.6609,-1.8583,2.0764
202007,0.3305,0.1079,3.2659,-0.8063,3.6474,0.7253,3.5905,3.5615,1.7674,2.819,1.1045,3.7942,2.5894,4.2985,2.4369,6.0034,7.4489,6.0667,2.5861,2.4797,7.725,5.3871,4.407,1.7882,2.9427
202008,3.4207,5.8416,3.7787,5.6166,6.0696,7.9862,6.9178,4.5969,3.0372,9.1547,8.4196,5.5215,3.218,5.474,3.8113,4.2064,3.5349,4.837,5.5635,3.808,10.7972,6.3251,2.3828,2.6214,3.4865
202009,-1.3466,-0.196,-4.2142,-3.3806,-3.2792,0.3401,-4.7385,-5.0916,-6.808,-5.1048,-3.1087,-1.1854,-4.2964,-3.1873,-7.1924,0.853,-2.5095,-3.6757,-3.0538,-4.4539,-4.5521,-3.3897,-1.2329,-4.6749,-6.1159
202010,-2.6753,-0.9298,-0.4441,3.4274,1.2595,-1.9809,3.365,2.4776,5.6662,6.1753,3.0388,2.0769,3.0633,5.0201,7.4952,1.4059,1.5228,1.4828,1.9421,1.5225,-4.5743,0.1671,0.0113,-2.2802,0.9898
202011,25.76,21.4574,19.9117,20.1528,24.5286,21.4791,18.8158,18.3297,18.7037,19.0474,20.7556,17.6056,15.2673,16.6688,22.9243,13.5594,12.6834,16.8167,16.1394,20.3849,10.7281,9.5437,14.2612,16.0894,21.9976
202012,12.5156,7.7314,9.3959,8.227,7.451,11.5065,10.1547,8.958,8.8872,7.1491,12.645,8.836,6.9227,8.6023,8.5676,6.8794,5.8211,4.5756,7.7555,4.4087,5.3002,1.8008,3.4491,3.2226,8.0558
202101,16.5083,14.6098,8.2666,7.4101,41.2114,11.6678,4.9816,7.7042,4.2029,8.9893,2.4415,0.942,2.6253,1.8859,4.3525,-0.2337,0.6644,-0.2059,2.3801,2.5945,-0.9351,-0.4263,-2.0906,0.8233,1.0958
202102,8.3909,6.2924,10.6119,11.2949,-3.5384,4.0745,8.6155,9.566,12.2259,8.839,-0.0483,7.9959,8.3383,12.4743,13.8744,3.4689,5.2711,9.2254,12.1902,12.7692,-0.5854,3.3434,6.7356,8.4093,14.3346
202103,-5.5244,1.2307,1.8588,6.177,11.7823,-4.8473,-0.8262,2.182,4.6456,7.4558,-4.7837,2.5467,5.0807,6.2936,6.4522,-2.0006,4.1592,4.0771,5.2824,6.6474,1.839,5.0128,5.9385,7.392,6.1788
202104,-2.7003,-2.4029,1.7138,0.8277,-1.0157,3.2353,1.5677,2.3396,0.6733,1.2305,2.869,3.9993,3.9311,2.2207,2.9652,4.3697,3.1215,5.8012,3.2792,6.2121,5.9373,5.7761,4.0311,4.7877,4.5694
202105,1.8956,0.6597,0.8568,2.1009,10.7327,-2.5949,0.2446,1.1055,2.6615,7.1065,-3.3421,-0.7853,0.368,1.9771,6.5904,-2.0314,-0.0996,2.2358,3.7667,4.5177,-1.3515,0.8179,3.3246,3.6587,8.0383
202106,8.3779,5.3254,1.5969,-0.5691,3.7629,6.983,3.5313,1.2853,-1.7984,0.4465,5.4695,0.1045,-2.0617,-3.2132,-5.8275,5.157,0.2585,-1.2513,-3.8754,-4.662,5.7192,1.4271,-2.2174,-2.3503,-3.7246
202107,-10.3496,-7.5508,-3.9027,-4.7649,-1.5695,-7.5376,-2.8278,-1.8155,-2.2034,-6.0375,-2.501,-0.8307,-1.4361,-0.9893,-4.4843,-0.8614,1.8709,-1.2862,1.3609,-4.5576,3.2936,3.1948,0.3887,-1.5461,-3.4375
202108,2.5747,5.447,4.2598,2.7964,3.808,2.0545,2.4312,1.3589,1.685,2.4565,1.9022,1.354,1.9025,1.8473,3.5352,3.1631,1.5678,1.6428,3.2297,5.0378,3.3156,4.1276,0.556,1.2886,4.297
202109,-5.6354,-4.4277,-3.6639,-1.3942,0.0428,-5.2806,-4.1121,-3.4063,-0.7108,3.3738,-3.8561,-3.9939,-2.9657,-4.8492,2.0392,-4.2971,-5.048,-2.1588,-4.5915,1.8128,-5.2802,-6.2381,-4.3882,-0.7545,0.6758
202110,1.8076,0.1521,1.2365,1.7536,4.1354,2.4457,2.3534,3.9859,4.9723,2.8453,4.6626,3.8484,3.9369,3.9037,4.1177,4.7924,5.5583,5.3756,4.5505,4.6196,8.9956,5.6413,0.8145,5.5337,7.528
202111,-8.4204,-6.949,-3.9551,-3.6812,-3.3466,-8.0613,-3.4555,0.57,-2.6919,-4.0391,-8.576,-2.1291,-2.552,-2.4358,-3.9369,-6.3866,-1.9604,-3.0463,-1.3633,-4.7186,1.2325,-3.0068,-3.0199,-4.5384,-6.6679
202112,-6.7777,0.4989,2.2606,2.2914,3.4385,-0.5266,0.1539,5.89,6.0643,5.0249,0.0968,4.4855,4.3022,5.2503,4.4554,0.3966,5.8722,5.4007,6.1869,3.8335,2.1218,5.2595,6.9104,5.8993,1.6617
202201,-15.8865,-14.4752,-10.1461,-3.6912,-1.9091,-16.3775,-11.6597,-9.5829,-5.249,0.3868,-14.2109,-10.1419,-6.3419,-3.9308,1.7767,-12.7141,-7.1201,-4.1405,-2.7948,5.9416,-7.7613,-6.3404,-1.8309,3.027,7.5582
202202,-1.5144,-1.312,0.8251,0.5067,2.9208,-0.1611,2.0508,0.5483,3.1228,2.7265,-0.7716,0.5679,1.5302,-0.2388,3.0461,0.1103,0.4318,0.6859,2.007,3.5105,-3.3277,-4.3294,0.2844,0.0341,-0.8703
202203,0.8852,1.7694,0.5535,1.2956,2.4942,1.2199,2.2185,1.7931,-0.1624,-0.0287,1.7833,0.8371,0.8021,0.3781,3.1499,0.1259,1.1975,3.5932,1.1779,2.1024,4.8718,3.5373,1.653,3.9921,-2.9057
202204,-16.1368,-13.1485,-10.0427,-6.3042,-4.0798,-18.0685,-11.9564,-8.0424,-6.3465,-6.0679,-11.7955,-7.6092,-6.4057,-6.6351,-5.3818,-10.7022,-7.864,-4.8852,-5.7821,-6.9234,-10.863,-9.2215,-7.1109,-5.704,-7.0986
202205,-5.5365,-3.5124,-0.9566,-0.1264,2.9279,-3.2766,-2.8738,2.3442,4.0402,5.9566,-5.3077,0.9316,1.2167,4.2167,6.1138,-2.8824,1.079,4.4371,0.9084,8.355,-3.0079,-0.3193,2.7771,6.335,6.784
202206,-6.5818,-4.3342,-3.9563,-6.5832,-9.9199,-1.9338,-6.3921,-7.2115,-6.493,-12.8977,-4.4319,-7.3263,-7.3974,-10.6721,-15.4247,-7.2625,-9.489,-11.3068,-10.0595,-13.4754,-7.8069,-5.5016,-8.7703,-12.1937,-11.9875
202207,14.9652,13.0389,7.9374,9.4534,5.8884,12.8546,13.4641,11.5972,9.8447,9.2258,11.6268,11.5445,9.6885,7.6186,9.4429,13.0065,10.922,6.8956,9.6505,6.1593,12.7169,5.4082,4.1753,7.3352,6.8292
202208,3.6347,0.2043,0.7614,0.1829,-0.3345,3.6743,-0.7007,-4.4554,-3.8282,-2.4771,-3.8541,-3.5661,-2.8523,-1.8704,-1.378,-2.5181,-3.2304,-3.9545,-2.5527,-0.3688,-5.3498,-3.048,-1.9134,0.0433,-2.9765
202209,-12.9015,-9.2137,-7.3766,-11.4498,-9.2831,-8.8022,-8.913,-11.4803,-9.4737,-10.1276,-8.8512,-9.4595,-9.8836,-10.1629,-8.3181,-9.1353,-9.5999,-11.1256,-9.8613,-9.3584,-10.0388,-5.3718,-10.8495,-8.7957,-7.7506
202210,3.3099,5.0932,8.8856,8.5677,9.9183,7.6143,9.328,10.4466,12.8471,15.7299,3.4639,8.9635,12.3919,14.5012,14.8928,5.7844,8.1059,11.86,8.813,11.5419,5.2883,7.4071,9.3206,15.8705,13.1571
202211,-6.0405,-3.3942,0.6611,0.5635,1.5688,-0.2315,-1.7504,0.4422,4.4193,1.4679,3.1372,5.4622,6.3679,6.8526,2.8522,4.3218,5.2597,5.3685,6.8372,2.423,4.7454,6.6348,4.7102,4.735,6.0349
202212,-6.5045,-4.2095,-5.1837,-5.1253,-3.4399,-5.0589,-7.5598,-7.0133,-5.2982,-5.6763,-4.3533,-7.7391,-5.4848,-6.8057,-7.0242,-5.3526,-5.1716,-4.7152,-5.4141,-7.9942,-8.2033,-3.7114,-3.7597,-4.1334,-5.3798
202301,15.4106,13.3932,13.8585,9.984,7.1003,14.1421,16.0362,12.31,8.1843,6.6881,10.6176,12.9377,10.525,7.6904,6.9175,9.6917,9.5777,8.114,11.2513,6.773,8.7217,1.9238,6.4044,3.5402,6.005
202302,-4.073,-5.5869,-3.6803,-2.363,-1.0212,-4.0665,-2.8722,-0.465,-2.6176,-1.5086,-0.3618,-1.2836,-1.5924,-1.7575,-1.3406,-2.4248,-2.2546,-2.9058,-3.2575,-4.3639,-1.317,-2.1663,-3.8368,-4.1951,-2.8714
202303,-10.3166,-6.475,-7.1138,-7.0641,-9.6968,-3.4632,-3.1418,-3.2965,-5.2258,-10.0858,-0.8652,-1.0032,-2.7394,-4.594,-11.1544,1.2549,-0.4571,-2.5019,-4.0192,-11.4563,8.1256,3.2915,0.5123,-3.7313,-6.7836
202304,1.904,-2.2872,-1.4331,-2.6335,-4.1692,-2.7967,0.0092,-3.2649,-3.0496,-2.9129,-3.2515,-0.3794,-1.4568,-1.1616,-1.3578,-1.8976,-2.1866,-0.394,-1.6039,0.4532,1.129,1.434,1.1881,2.4192,3.505
202305,4.5464,2.7116,3.1756,-1.095,-1.8759,1.2513,3.3752,1.9558,1.9698,-4.9448,1.0489,-1.9133,-3.6462,-3.6683,-4.6105,0.158,-2.1581,-4.0008,-3.2273,-7.9298,5.4991,-1.1454,-5.08,-7.2248,-4.6182
202306,7.288,3.3048,5.6048,6.5232,7.1504,7.0349,7.144,9.1615,8.7654,8.2103,6.8229,8.979,8.4293,9.1356,9.5738,8.151,9.1986,9.1469,9.9205,6.7631,7.2447,5.4518,6.1606,5.6433,5.3758
202307,2.3517,2.9025,3.9629,7.3592,10.1725,4.1532,5.5458,6.069,8.4799,10.5013,5.3331,3.2669,3.9272,8.7024,8.0733,1.2495,4.3147,4.9151,9.7039,8.5167,2.3838,6.2584,3.9894,5.2207,6.7308
202308,-11.6052,-7.5558,-10.4658,-5.8497,-7.7064,-7.1954,-7.0407,-3.8998,-4.9806,-4.2239,-5.3394,-4.4226,-5.1462,-6.6146,-5.1777,-2.4647,-2.3688,-2.7942,-3.784,-2.1289,-0.8326,-0.811,-2.7064,-2.907,-7.4058
202309,-8.3019,-7.5961,-6.5249,-5.8637,-6.0553,-9.1371,-5.6605,-4.8003,-5.6737,-6.2495,-5.8727,-4.6387,-6.0684,-5.0172,-7.1566,-5.8736,-4.5895,-6.7057,-4.8187,-3.5014,-5.542,-4.3722,-1.5031,-2.1396,-2.2365
202310,-9.7033,-8.8094,-7.9365,-6.2333,-7.7076,-10.1457,-7.634,-7.03,-3.8689,-7.119,-7.3528,-6.206,-5.399,-4.8348,-6.6334,-6.088,-5.8615,-7.1421,-5.4759,-6.2826,-0.9954,-4.9086,-2.538,-2.6849,-4.0385
202311,4.9912,8.0315,10.7119,8.7524,7.0605,10.8746,9.1137,8.6422,8.7676,10.5486,11.1124,7.4219,8.5409,11.1834,15.3369,9.8774,9.0922,9.0999,8.531,7.85,9.8907,6.9409,7.0776,8.6643,15.2885
202312,15.0898,15.8289,14.676,16.7645,15.023,12.2171,14.3023,11.1368,13.257,15.6912,10.3291,10.8568,10.072,12.1534,17.0162,8.847,7.7786,9.0679,8.9012,11.719,3.7524,4.7821,5.0621,4.6596,11.6082
202401,0.6965,-3.0599,-3.675,-4.0954,-3.7719,-3.9346,-3.9413,-3.6277,-5.1427,-5.7835,-4.2161,-3.0991,-3.9942,-3.4592,-5.3363,-1.6905,-0.0187,-1.4938,-3.2855,-2.4499,2.2668,-0.5114,3.555,2.666,-0.8885
202402,9.9101,6.5461,11.7395,2.5236,4.3191,9.4637,6.5431,7.0871,4.4029,0.9166,3.2515,5.521,5.3956,1.5477,1.2683,7.0309,8.0568,3.6154,4.613,2.5456,6.0191,1.6618,8.0005,4.9929,2.9209
202403,-3.038,1.6148,0.7567,1.9273,4.5873,0.3944,2.1525,2.564,2.8327,4.2768,0.6384,2.8812,4.6765,4.6745,6.6566,3.8473,4.6856,5.0535,8.2041,7.6679,1.6533,6.4515,3.6182,6.1457,8.9895
202404,-12.5006,-7.1253,-7.5031,-7.4525,-7.4984,-6.9152,-8.2687,-6.3555,-5.5931,-6.8366,-6.286,-6.2882,-5.9795,-6.4392,-7.6944,-5.7327,-6.426,-6.0649,-6.8568,-5.734,-4.0193,1.242,-4.4625,-4.9964,-5.4747
202405,7.3279,3.2529,4.6762,3.8453,4.6775,1.9278,3.2264,5.5667,4.857,5.072,4.6483,5.1154,4.1597,5.4034,4.0525,2.5533,2.1786,2.5392,5.2938,3.6068,5.9598,4.0278,3.1691,4.0482,4.2631
202406,-4.1827,-2.3401,-5.5962,-2.0009,-2.5354,-1.6837,-1.6793,-2.162,-1.5455,-2.8258,2.8059,-0.855,-1.9375,-2.5846,-2.3404,-0.6069,-1.7629,-2.3903,-1.6565,-2.8367,6.1092,1.096,0.3339,-1.6716,0.6083
202407,12.1057,8.5509,14.1625,14.0296,14.5064,7.4212,9.7811,9.9574,12.0949,15.091,6.4974,6.0491,9.1286,10.4114,11.2443,3.2133,7.3394,6.5698,6.7612,7.1353,-0.8513,2.2329,4.0102,6.5989,2.9147
202408,-1.7017,-4.2771,-2.6547,-3.796,-2.1265,0.5129,0.2862,-3.5651,-2.2204,-1.8099,-0.1472,-2.0629,-0.9634,-1.3943,-0.7592,1.7784,2.0276,1.6155,1.4801,-0.4795,2.1543,3.8852,-0.644,4.15,0.9392
202409,1.642,1.0592,-1.5477,-1.2118,-0.232,0.5382,1.3042,0.9173,-0.5248,-0.8892,4.2635,2.3503,1.0493,0.0766,0.1074,3.4516,2.2294,1.2623,3.6539,-1.3147,2.4194,3.9933,1.0625,-1.1409,-0.5287
202410,5.3572,0.4751,-0.7511,-0.882,0.6604,-0.9068,-0.9829,-3.1869,-0.4686,-1.1392,-1.6588,-2.7289,-1.2831,-1.3824,-0.189,-1.0065,-1.8013,-1.6278,1.5997,1.5252,-0.7924,-1.3078,-1.0778,0.3624,5.8881
202411,10.6097,10.0156,9.5951,8.9933,10.7434,14.3044,13.5425,10.8019,12.6712,10.4052,10.2793,11.1932,11.5833,9.7792,11.6624,9.7341,6.8909,5.7648,10.4277,12.7064,6.3182,5.3371,5.1812,8.907,11.3098
202412,-5.5405,-4.9961,-6.7627,-7.7864,-4.5747,-4.3803,-9.1696,-8.8409,-8.8516,-6.8635,-7.9478,-7.9098,-8.0605,-8.9497,-8.9605,-8.2651,-7.1663,-6.4893,-6.2309,-5.5524,0.3266,-4.8243,-8.954,-6.7957,-5.7415
202501,1.9656,0.3795,0.5309,1.3046,-0.1019,0.4702,2.7511,3.6646,3.0646,2.3406,5.3794,2.8509,4.6361,2.7332,3.9201,4.2638,4.394,5.0203,6.7514,4.4461,1.4885,7.8641,2.0826,5.9145,7.3808
202502,-7.0666,-5.9742,-6.5071,-6.0773,-2.3477,-8.2832,-8.8283,-8.3279,-5.6293,-4.0395,-5.6928,-4.9352,-4.9152,-2.7759,-2.9096,-4.2825,-6.7574,-2.2267,-2.811,-1.7042,-3.1109,-1.884,2.5459,2.8663,1.5499
202503,-13.9314,-12.1006,-9.4072,-9.7229,-6.6402,-8.357,-6.9956,-8.2488,-6.09,-7.4943,-7.451,-6.8196,-6.3499,-5.5594,-4.4841,-6.6421,-5.8204,-3.2663,-6.433,-1.7757,-7.6633,-4.998,-0.1606,-2.1792,-6.3794
202504,0.8068,1.6903,0.8944,-0.6345,-2.5251,0.5969,-0.9047,-2.4543,-3.1368,-6.3772,-0.0449,-2.5983,-3.8647,-5.1096,-3.8388,-0.8766,-1.2699,-2.0146,-3.9276,-7.2668,1.4106,-3.0129,-7.3867,-1.3472,-2.7941
202505,10.8449,5.7624,5.3431,4.2478,5.7172,4.4605,5.08,6.9533,5.0692,5.8568,4.9387,5.7256,4.3549,3.7107,5.4756,6.2577,5.0222,3.5353,8.1175,6.5826,7.8077,6.1296,1.8407,2.6156,6.5684
202506,13.8579,5.8805,8.6403,4.6825,5.5347,6.2285,6.6343,7.3562,5.616,5.0304,3.8802,3.8059,4.2193,3.1055,5.1229,2.0351,4.3192,2.4175,7.3815,5.8024,5.5279,6.2451,4.7405,3.6424,7.0109
202507,1.4355,5.7241,0.5845,2.2898,0.793,1.7686,1.7693,2.5708,0.9169,1.7853,2.1907,1.766,1.3476,0.9085,2.6904,3.4193,2.1776,0.8992,-0.1069,-1.9303,3.296,1.4063,1.2223,0.233,-1.3744
202508,8.9298,8.918,9.6431,9.229,9.9626,9.2309,5.3913,8.5592,8.3905,10.7463,5.5051,4.6762,5.769,5.9503,9.7169,3.6528,1.6166,2.3492,5.8848,7.1342,1.1611,1.1935,3.0568,5.4262,9.0799
202509,5.0585,3.6851,6.3253,1.6878,1.8598,1.5671,2.5534,2.7634,-1.7018,-1.0551,3.0089,-0.5864,-1.2908,1.3973,1.3145,-1.6173,1.9338,2.8504,-1.109,-1.1749,5.5609,0.7986,2.7747,0.2281,9.7883
